General : End date,17/04/2023,,,
General : Excluded,FALSE,,,
General : Specimen number (included),10,,,
General : Start date,17/04/2023,,,
General : System ID,5544H1816,,,
General : Unique identifier,{8650C6E3-BA5D-47C9-9392-379ED1594FFC},,,
Strain : Compressive strain (Extension) gauge length,100,mm,,
Strain : Time at removal,,s,,
Specimen text inputs : Specimen text input  1,fsr_no_pluck_10_repeat,,,
,,,,
Time,Extension,Load,Cycle count,Total cycle count
(s),(mm),(N),,
74.446,2.66396,100.14703,0,0
74.546,2.66396,100.13702,0,0
74.646,2.66396,100.13051,0,0
74.746,2.66396,100.12226,0,0
74.846,2.66396,100.11504,0,0
74.946,2.66396,100.10799,0,0
75.046,2.66396,100.10069,0,0
75.146,2.66396,100.09371,0,0
75.246,2.66396,100.08558,0,0
75.346,2.66396,100.07917,0,0
75.446,2.66396,100.07135,0,0
75.546,2.66396,100.06593,0,0
75.646,2.66396,100.05815,0,0
75.746,2.66396,100.05057,0,0
75.846,2.66396,100.04453,0,0
75.946,2.66396,100.03828,0,0
76.046,2.66396,100.03075,0,0
76.146,2.66396,100.02488,0,0
76.246,2.66396,100.0178,0,0
76.346,2.66396,100.01127,0,0
76.446,2.66396,100.00496,0,0
76.546,2.66396,99.99774,0,0
76.646,2.66396,99.99358,0,0
76.746,2.66396,99.98817,0,0
76.846,2.66396,99.97978,0,0
76.946,2.66396,99.97314,0,0
77.046,2.66396,99.96831,0,0
77.146,2.66396,99.96246,0,0
77.246,2.66396,99.95553,0,0
77.346,2.66396,99.94913,0,0
77.446,2.66396,99.94354,0,0
77.546,2.66396,99.93732,0,0
77.646,2.66396,99.93066,0,0
77.746,2.66396,99.92787,0,0
77.846,2.66396,99.92236,0,0
77.946,2.66396,99.91505,0,0
78.046,2.66396,99.91026,0,0
78.146,2.66396,99.90857,0,0
78.246,2.66396,99.90216,0,0
78.346,2.66396,99.89822,0,0
78.446,2.66396,99.89821,0,0
78.546,2.66417,99.89658,0,0
78.646,2.66417,99.89413,0,0
78.746,2.66417,99.89011,0,0
78.846,2.66417,99.89355,0,0
78.946,2.66438,99.89478,0,0
79.046,2.66438,99.8926,0,0
79.146,2.66438,99.89677,0,0
79.246,2.66458,99.9007,0,0
79.346,2.66458,99.90443,0,0
79.446,2.66479,99.90892,0,0
79.51,2.66479,99.91476,0,0
79.512,2.66479,99.91497,0,0
79.548,2.66479,99.91864,0,0
79.648,2.665,99.92345,0,0
79.748,2.665,99.92917,0,0
79.848,2.66521,99.93202,0,0
79.948,2.66521,99.93581,0,0
80.048,2.66521,99.93623,0,0
80.148,2.66542,99.93369,0,0
80.248,2.66542,99.93152,0,0
80.348,2.66542,99.93037,0,0
80.448,2.66542,99.92347,0,0
80.548,2.66542,99.91816,0,0
80.648,2.66542,99.91386,0,0
80.748,2.66542,99.908,0,0
80.848,2.66542,99.90306,0,0
80.948,2.66542,99.89764,0,0
81.048,2.66542,99.8929,0,0
81.148,2.66542,99.8874,0,0
81.248,2.66542,99.88342,0,0
81.348,2.66542,99.87778,0,0
81.448,2.66542,99.8728,0,0
81.548,2.66542,99.86726,0,0
81.648,2.66542,99.86237,0,0
81.748,2.66542,99.8578,0,0
81.848,2.66542,99.85258,0,0
81.948,2.66542,99.84801,0,0
82.048,2.66542,99.84338,0,0
82.148,2.66542,99.83879,0,0
82.248,2.66542,99.83347,0,0
82.348,2.66542,99.82888,0,0
82.448,2.66542,99.82366,0,0
82.548,2.66542,99.8195,0,0
82.648,2.66542,99.81474,0,0
82.748,2.66542,99.81079,0,0
82.848,2.665,99.80446,0,0
82.948,2.665,99.80042,0,0
83.048,2.665,99.79551,0,0
83.148,2.665,99.79092,0,0
83.248,2.665,99.78158,0,0
83.348,2.66479,99.7733,0,0
83.448,2.66479,99.76331,0,0
83.548,2.66458,99.74953,0,0
83.648,2.66438,99.73499,0,0
83.748,2.66417,99.71205,0,0
83.848,2.66396,99.6888,0,0
83.948,2.66396,99.67461,0,0
84.048,2.66375,99.66161,0,0
84.148,2.66354,99.64664,0,0
84.248,2.66333,99.62537,0,0
84.348,2.66313,99.59281,0,0
84.448,2.6625,99.54561,0,0
84.548,2.66208,99.49239,0,0
84.648,2.66125,99.4204,0,0
84.748,2.66042,99.33603,0,0
84.848,2.65958,99.23923,0,0
84.948,2.65854,99.13254,0,0
85.048,2.6575,99.01152,0,0
85.148,2.65604,98.88341,0,0
85.248,2.65479,98.73618,0,0
85.348,2.65333,98.58945,0,0
85.448,2.65188,98.44825,0,0
85.548,2.65062,98.31223,0,0
85.648,2.64937,98.18817,0,0
85.748,2.64833,98.08128,0,0
85.848,2.6475,97.98934,0,0
85.948,2.64667,97.91178,0,0
86.048,2.64604,97.84981,0,0
86.148,2.64563,97.7999,0,0
86.248,2.64521,97.7606,0,0
86.348,2.645,97.72768,0,0
86.448,2.64458,97.69903,0,0
86.548,2.64438,97.67285,0,0
86.648,2.64417,97.65035,0,0
86.748,2.64396,97.6277,0,0
86.848,2.64375,97.60381,0,0
86.948,2.64333,97.57796,0,0
87.048,2.64313,97.54777,0,0
87.148,2.64292,97.51723,0,0
87.248,2.6425,97.48569,0,0
87.348,2.64229,97.4561,0,0
87.448,2.64188,97.42606,0,0
87.548,2.64167,97.39608,0,0
87.648,2.64146,97.36534,0,0
87.748,2.64104,97.33408,0,0
87.848,2.64083,97.3064,0,0
87.948,2.64042,97.27695,0,0
88.048,2.64021,97.24823,0,0
88.148,2.64,97.22021,0,0
88.248,2.63958,97.19083,0,0
88.348,2.63938,97.16198,0,0
88.448,2.63917,97.13311,0,0
88.548,2.63875,97.10406,0,0
88.648,2.63854,97.07452,0,0
88.748,2.63833,97.04417,0,0
88.848,2.63792,97.01299,0,0
88.948,2.6375,96.97839,0,0
89.048,2.63729,96.94802,0,0
89.148,2.63708,96.91796,0,0
89.248,2.63667,96.88651,0,0
89.348,2.63625,96.85267,0,0
89.448,2.63604,96.8204,0,0
89.548,2.63563,96.78772,0,0
89.648,2.63542,96.75491,0,0
89.748,2.635,96.71904,0,0
89.848,2.63458,96.67599,0,0
89.948,2.63396,96.62794,0,0
90.048,2.63354,96.575,0,0
90.148,2.63313,96.52528,0,0
90.248,2.6325,96.47598,0,0
90.348,2.63208,96.42973,0,0
90.448,2.63167,96.3838,0,0
90.548,2.63125,96.33972,0,0
90.648,2.63083,96.29891,0,0
90.748,2.63042,96.25663,0,0
90.848,2.63,96.2154,0,0
90.948,2.62937,96.17398,0,0
91.048,2.62896,96.13289,0,0
91.148,2.62854,96.08957,0,0
91.248,2.62812,96.04796,0,0
91.348,2.62771,96.01087,0,0
91.448,2.6275,95.97501,0,0
91.548,2.62708,95.93827,0,0
91.648,2.62667,95.90322,0,0
91.748,2.62646,95.8688,0,0
91.848,2.62604,95.83646,0,0
91.948,2.62563,95.80537,0,0
92.048,2.62542,95.77509,0,0
92.148,2.625,95.7457,0,0
92.248,2.62479,95.71611,0,0
92.348,2.62458,95.68695,0,0
92.448,2.62417,95.65765,0,0
92.548,2.62396,95.62955,0,0
92.648,2.62375,95.60268,0,0
92.748,2.62333,95.57485,0,0
92.848,2.62313,95.54741,0,0
92.948,2.62271,95.51674,0,0
93.048,2.6225,95.48701,0,0
93.148,2.62208,95.45206,0,0
93.248,2.62167,95.41866,0,0
93.348,2.62125,95.38167,0,0
93.448,2.62083,95.34165,0,0
93.548,2.62042,95.29884,0,0
93.648,2.62,95.25761,0,0
93.748,2.61958,95.21469,0,0
93.848,2.61917,95.17148,0,0
93.948,2.61875,95.13116,0,0
94.048,2.61833,95.09218,0,0
94.148,2.61813,95.05849,0,0
94.248,2.61771,95.02621,0,0
94.348,2.6175,94.99608,0,0
94.448,2.61708,94.96809,0,0
94.548,2.61688,94.94169,0,0
94.648,2.61667,94.91713,0,0
94.748,2.61646,94.89558,0,0
94.848,2.61604,94.87202,0,0
94.948,2.61583,94.8511,0,0
95.048,2.61563,94.82699,0,0
95.148,2.61542,94.79854,0,0
95.248,2.615,94.76852,0,0
95.348,2.61479,94.73783,0,0
95.448,2.61438,94.70723,0,0
95.548,2.61417,94.67738,0,0
95.648,2.61375,94.64629,0,0
95.748,2.61354,94.61565,0,0
95.848,2.61313,94.58508,0,0
95.948,2.61292,94.55646,0,0
96.048,2.6125,94.52395,0,0
96.148,2.61229,94.49251,0,0
96.248,2.61188,94.45745,0,0
96.348,2.61146,94.42243,0,0
96.448,2.61104,94.38702,0,0
96.548,2.61083,94.35251,0,0
96.648,2.61042,94.31894,0,0
96.748,2.61,94.28728,0,0
96.848,2.60979,94.2563,0,0
96.948,2.60938,94.22353,0,0
97.048,2.60917,94.19576,0,0
97.148,2.60875,94.16545,0,0
97.248,2.60854,94.13636,0,0
97.348,2.60813,94.1068,0,0
97.448,2.60792,94.07747,0,0
97.548,2.6075,94.0469,0,0
97.648,2.60729,94.01894,0,0
97.748,2.60708,93.98956,0,0
97.848,2.60667,93.96164,0,0
97.948,2.60646,93.9323,0,0
98.048,2.60604,93.90173,0,0
98.148,2.60583,93.8707,0,0
98.248,2.60542,93.83865,0,0
98.348,2.605,93.80779,0,0
98.448,2.60479,93.7721,0,0
98.548,2.60438,93.73795,0,0
98.648,2.60396,93.69868,0,0
98.748,2.60354,93.65918,0,0
98.848,2.60313,93.62341,0,0
98.948,2.60271,93.58639,0,0
99.048,2.60229,93.54789,0,0
99.148,2.60208,93.51305,0,0
99.248,2.60167,93.4794,0,0
99.348,2.60125,93.4472,0,0
99.448,2.60104,93.41717,0,0
99.548,2.60063,93.38853,0,0
99.648,2.60042,93.36058,0,0
99.748,2.60021,93.33411,0,0
99.848,2.59979,93.30563,0,0
99.948,2.59958,93.27917,0,0
100.048,2.59917,93.25124,0,0
100.148,2.59896,93.22229,0,0
100.248,2.59854,93.19359,0,0
100.348,2.59833,93.166,0,0
100.448,2.59792,93.13391,0,0
100.548,2.59771,93.10256,0,0
100.648,2.59729,93.06833,0,0
100.748,2.59688,93.03606,0,0
100.848,2.59667,93.00264,0,0
100.948,2.59625,92.96564,0,0
101.048,2.59583,92.92963,0,0
101.148,2.59542,92.89156,0,0
101.248,2.595,92.84999,0,0
101.348,2.59438,92.80348,0,0
101.448,2.59396,92.75603,0,0
101.548,2.59354,92.71156,0,0
101.648,2.59292,92.66451,0,0
101.748,2.5925,92.62,0,0
101.848,2.59208,92.57333,0,0
101.948,2.59146,92.52585,0,0
102.048,2.59104,92.48193,0,0
102.148,2.59063,92.43771,0,0
102.248,2.59,92.3942,0,0
102.348,2.58958,92.35123,0,0
102.448,2.58917,92.30517,0,0
102.548,2.58854,92.2586,0,0
102.648,2.58813,92.21269,0,0
102.748,2.58771,92.16959,0,0
102.848,2.58729,92.13053,0,0
102.948,2.58688,92.09193,0,0
103.048,2.58646,92.05528,0,0
103.148,2.58604,92.02206,0,0
103.248,2.58562,91.99165,0,0
103.348,2.58542,91.9613,0,0
103.448,2.585,91.9337,0,0
103.548,2.58479,91.91068,0,0
103.648,2.58458,91.88808,0,0
103.748,2.58438,91.86384,0,0
103.848,2.58396,91.84243,0,0
103.948,2.58375,91.82175,0,0
104.048,2.58354,91.80023,0,0
104.148,2.58333,91.77867,0,0
104.248,2.58313,91.75771,0,0
104.348,2.58292,91.73405,0,0
104.448,2.5825,91.7048,0,0
104.548,2.58208,91.6725,0,0
104.648,2.58167,91.63775,0,0
104.748,2.58146,91.60176,0,0
104.848,2.58083,91.56166,0,0
104.948,2.58042,91.51849,0,0
105.048,2.58,91.47607,0,0
105.148,2.57958,91.43267,0,0
105.248,2.57917,91.39129,0,0
105.348,2.57854,91.34751,0,0
105.448,2.57812,91.30455,0,0
105.548,2.57771,91.26336,0,0
105.648,2.57729,91.22793,0,0
105.748,2.57708,91.19694,0,0
105.848,2.57667,91.16395,0,0
105.948,2.57625,91.13271,0,0
106.048,2.57604,91.1031,0,0
106.148,2.57563,91.06832,0,0
106.248,2.57521,91.03423,0,0
106.348,2.57479,91.00275,0,0
106.448,2.57458,90.97498,0,0
106.548,2.57438,90.94923,0,0
106.648,2.57396,90.92474,0,0
106.748,2.57375,90.90147,0,0
106.848,2.57354,90.88083,0,0
106.948,2.57333,90.85961,0,0
107.048,2.57313,90.83968,0,0
107.148,2.57292,90.81845,0,0
107.248,2.5725,90.79363,0,0
107.348,2.57229,90.76819,0,0
107.448,2.57208,90.74133,0,0
107.548,2.57167,90.70956,0,0
107.648,2.57125,90.67686,0,0
107.748,2.57083,90.64115,0,0
107.848,2.57063,90.60714,0,0
107.948,2.57021,90.57195,0,0
108.048,2.56979,90.53613,0,0
108.148,2.56938,90.49832,0,0
108.248,2.56896,90.46307,0,0
108.348,2.56854,90.42978,0,0
108.448,2.56833,90.39532,0,0
108.548,2.56792,90.36231,0,0
108.648,2.5675,90.32991,0,0
108.748,2.56729,90.29939,0,0
108.848,2.56688,90.27014,0,0
108.948,2.56646,90.23945,0,0
109.048,2.56625,90.21083,0,0
109.148,2.56583,90.18166,0,0
109.248,2.56563,90.15359,0,0
109.348,2.56521,90.1239,0,0
109.448,2.565,90.0954,0,0
109.548,2.56458,90.06137,0,0
109.648,2.56417,90.02467,0,0
109.748,2.56375,89.98543,0,0
109.848,2.56333,89.94785,0,0
109.948,2.56292,89.91074,0,0
110.048,2.5625,89.87424,0,0
110.148,2.56229,89.84357,0,0
110.248,2.56188,89.81425,0,0
110.348,2.56146,89.7825,0,0
110.448,2.56125,89.75341,0,0
110.548,2.56083,89.72267,0,0
110.648,2.56063,89.69439,0,0
110.748,2.56021,89.66682,0,0
110.848,2.56,89.63993,0,0
110.948,2.55958,89.60932,0,0
111.048,2.55938,89.58668,0,0
111.148,2.55896,89.55819,0,0
111.248,2.55875,89.53058,0,0
111.348,2.55833,89.50338,0,0
111.448,2.55813,89.4724,0,0
111.548,2.55771,89.44083,0,0
111.648,2.55729,89.40948,0,0
111.748,2.55688,89.37316,0,0
111.848,2.55646,89.33753,0,0
111.948,2.55604,89.30095,0,0
112.048,2.55562,89.25496,0,0
112.148,2.55521,89.21141,0,0
112.248,2.55479,89.17329,0,0
112.348,2.55438,89.13282,0,0
112.448,2.55396,89.09763,0,0
112.548,2.55333,89.05889,0,0
112.648,2.55292,89.01976,0,0
112.748,2.5525,88.98244,0,0
112.848,2.55208,88.94183,0,0
112.948,2.55167,88.89948,0,0
113.048,2.55104,88.85531,0,0
113.148,2.55063,88.8069,0,0
113.248,2.55,88.75943,0,0
113.348,2.54938,88.70548,0,0
113.448,2.54875,88.64829,0,0
113.548,2.54813,88.5925,0,0
113.648,2.5475,88.53694,0,0
113.748,2.54688,88.47921,0,0
113.848,2.54625,88.42653,0,0
113.948,2.54583,88.37676,0,0
114.048,2.54521,88.33105,0,0
114.148,2.54479,88.29126,0,0
114.248,2.54438,88.25957,0,0
114.348,2.54417,88.23277,0,0
114.448,2.54396,88.21125,0,0
114.548,2.54354,88.1916,0,0
114.648,2.54333,88.17382,0,0
114.748,2.54333,88.15934,0,0
114.848,2.54313,88.14407,0,0
114.948,2.54292,88.12966,0,0
115.048,2.54271,88.11647,0,0
115.148,2.5425,88.09763,0,0
115.248,2.54229,88.08165,0,0
115.348,2.54208,88.06091,0,0
115.448,2.54167,88.04042,0,0
115.548,2.54146,88.01815,0,0
115.648,2.54125,87.99171,0,0
115.748,2.54083,87.96388,0,0
115.848,2.54042,87.93372,0,0
115.948,2.54,87.89796,0,0
116.048,2.53958,87.86219,0,0
116.148,2.53917,87.81841,0,0
116.248,2.53875,87.7737,0,0
116.348,2.53813,87.7262,0,0
116.448,2.5375,87.67316,0,0
116.548,2.53688,87.62037,0,0
116.648,2.53625,87.56372,0,0
116.748,2.53563,87.50993,0,0
116.848,2.53521,87.45677,0,0
116.948,2.53458,87.41383,0,0
117.048,2.53417,87.37845,0,0
117.148,2.53396,87.34731,0,0
117.248,2.53354,87.32201,0,0
117.348,2.53333,87.30122,0,0
117.448,2.53313,87.28345,0,0
117.548,2.53292,87.26677,0,0
117.648,2.53271,87.25065,0,0
117.748,2.5325,87.23464,0,0
117.848,2.53229,87.21865,0,0
117.948,2.53208,87.20384,0,0
118.048,2.53188,87.18488,0,0
118.148,2.53167,87.16666,0,0
118.248,2.53146,87.14917,0,0
118.348,2.53125,87.12668,0,0
118.448,2.53104,87.10489,0,0
118.548,2.53063,87.07745,0,0
118.648,2.53042,87.04888,0,0
118.748,2.53,87.01704,0,0
118.848,2.52958,86.98531,0,0
118.948,2.52917,86.9516,0,0
119.048,2.52875,86.91502,0,0
119.148,2.52833,86.87584,0,0
119.248,2.52792,86.83878,0,0
119.348,2.5275,86.79792,0,0
119.448,2.52708,86.7622,0,0
119.548,2.52667,86.72942,0,0
119.648,2.52625,86.69666,0,0
119.748,2.52604,86.66588,0,0
119.848,2.52562,86.63007,0,0
119.948,2.52521,86.59536,0,0
120.048,2.52479,86.55814,0,0
120.148,2.52438,86.521,0,0
120.248,2.52396,86.4864,0,0
120.348,2.52354,86.45418,0,0
120.448,2.52313,86.4237,0,0
120.548,2.52292,86.39315,0,0
120.648,2.5225,86.36259,0,0
120.748,2.52208,86.3326,0,0
120.848,2.52188,86.30337,0,0
120.948,2.52146,86.27463,0,0
121.048,2.52104,86.24689,0,0
121.148,2.52083,86.2169,0,0
121.248,2.52042,86.19167,0,0
121.348,2.52021,86.16039,0,0
121.448,2.51979,86.13188,0,0
121.548,2.51938,86.10117,0,0
121.648,2.51917,86.07159,0,0
121.748,2.51875,86.04098,0,0
121.848,2.51833,86.00754,0,0
121.948,2.51792,85.97298,0,0
122.048,2.5175,85.93988,0,0
122.148,2.51708,85.90258,0,0
122.248,2.51667,85.86765,0,0
122.348,2.51625,85.83272,0,0
122.448,2.51583,85.79421,0,0
122.548,2.51542,85.75027,0,0
122.648,2.51479,85.70853,0,0
122.748,2.51438,85.66824,0,0
122.848,2.51396,85.62778,0,0
122.948,2.51333,85.58509,0,0
123.048,2.51292,85.53822,0,0
123.148,2.51229,85.49115,0,0
123.248,2.51167,85.44167,0,0
123.348,2.51104,85.38924,0,0
123.448,2.51042,85.33302,0,0
123.548,2.50979,85.27471,0,0
123.648,2.50896,85.21209,0,0
123.748,2.50833,85.14663,0,0
123.848,2.5075,85.0835,0,0
123.948,2.50688,85.02296,0,0
124.048,2.50625,84.96539,0,0
124.148,2.50563,84.91718,0,0
124.248,2.505,84.87557,0,0
124.348,2.50479,84.84132,0,0
124.448,2.50437,84.81528,0,0
124.548,2.50417,84.79379,0,0
124.648,2.50396,84.7784,0,0
124.748,2.50375,84.76616,0,0
124.848,2.50354,84.7557,0,0
124.948,2.50333,84.74529,0,0
125.048,2.50333,84.73596,0,0
125.148,2.50312,84.72647,0,0
125.248,2.50312,84.7194,0,0
125.348,2.50292,84.70989,0,0
125.448,2.50271,84.69965,0,0
125.548,2.50271,84.68823,0,0
125.648,2.5025,84.67611,0,0
125.748,2.50229,84.66199,0,0
125.848,2.50208,84.64422,0,0
125.948,2.50167,84.62308,0,0
126.048,2.50146,84.59858,0,0
126.148,2.50104,84.56666,0,0
126.248,2.50063,84.52753,0,0
126.348,2.5,84.48174,0,0
126.448,2.49938,84.42918,0,0
126.548,2.49875,84.37169,0,0
126.648,2.49813,84.31326,0,0
126.748,2.49729,84.25205,0,0
126.848,2.49667,84.18548,0,0
126.948,2.49563,84.11425,0,0
127.048,2.495,84.04305,0,0
127.148,2.49417,83.98377,0,0
127.248,2.49375,83.93629,0,0
127.348,2.49313,83.89643,0,0
127.448,2.49292,83.86567,0,0
127.548,2.4925,83.84165,0,0
127.648,2.49229,83.82349,0,0
127.748,2.49208,83.80703,0,0
127.848,2.49188,83.79429,0,0
127.948,2.49167,83.78237,0,0
128.048,2.49167,83.77251,0,0
128.14799,2.49146,83.76234,0,0
128.248,2.49146,83.75303,0,0
128.34801,2.49125,83.74377,0,0
128.448,2.49104,83.73429,0,0
128.548,2.49083,83.72115,0,0
128.64799,2.49062,83.70654,0,0
128.748,2.49042,83.69025,0,0
128.84801,2.49021,83.67176,0,0
128.948,2.49,83.65142,0,0
129.048,2.48979,83.62794,0,0
129.14799,2.48938,83.60027,0,0
129.248,2.48896,83.57133,0,0
129.34801,2.48875,83.53716,0,0
129.448,2.48833,83.50296,0,0
129.548,2.48792,83.46632,0,0
129.64799,2.4875,83.43092,0,0
129.748,2.48688,83.39241,0,0
129.84801,2.48646,83.35552,0,0
129.948,2.48604,83.32039,0,0
130.048,2.48563,83.28396,0,0
130.14799,2.48521,83.24663,0,0
130.248,2.48479,83.20992,0,0
130.34801,2.48417,83.16666,0,0
130.448,2.48375,83.12027,0,0
130.548,2.48333,83.07755,0,0
130.64799,2.48271,83.0381,0,0
130.748,2.48229,83.00253,0,0
130.84801,2.48208,82.97116,0,0
130.948,2.48167,82.94205,0,0
131.048,2.48125,82.91481,0,0
131.14799,2.48104,82.89088,0,0
131.248,2.48063,82.86363,0,0
131.34801,2.48042,82.84003,0,0
131.448,2.48,82.81055,0,0
131.548,2.47979,82.78282,0,0
131.64799,2.47938,82.75353,0,0
131.748,2.47896,82.72527,0,0
131.84801,2.47854,82.69508,0,0
131.948,2.47833,82.6656,0,0
132.048,2.47792,82.63397,0,0
132.14799,2.4775,82.60187,0,0
132.248,2.47708,82.56992,0,0
132.34801,2.47667,82.53826,0,0
132.448,2.47625,82.50532,0,0
132.548,2.47604,82.47355,0,0
132.64799,2.47563,82.4381,0,0
132.748,2.475,82.39373,0,0
132.84801,2.47438,82.34394,0,0
132.948,2.47375,82.29504,0,0
133.048,2.47333,82.24821,0,0
133.14799,2.47271,82.20142,0,0
133.248,2.47208,82.15363,0,0
133.34801,2.47146,82.10307,0,0
133.448,2.47083,82.04398,0,0
133.548,2.47,81.98011,0,0
133.64799,2.46938,81.91306,0,0
133.748,2.46854,81.8462,0,0
133.84801,2.46771,81.77782,0,0
133.948,2.46688,81.71485,0,0
134.048,2.46625,81.65484,0,0
134.14799,2.46563,81.60187,0,0
134.248,2.465,81.55505,0,0
134.34801,2.46458,81.51866,0,0
134.448,2.46417,81.48878,0,0
134.548,2.46396,81.46568,0,0
134.64799,2.46375,81.44921,0,0
134.748,2.46354,81.43306,0,0
134.84801,2.46333,81.41911,0,0
134.948,2.46313,81.4092,0,0
135.048,2.46292,81.39865,0,0
135.14799,2.46292,81.38969,0,0
135.248,2.46271,81.38216,0,0
135.34801,2.4625,81.37121,0,0
135.448,2.4625,81.36066,0,0
135.548,2.46229,81.35092,0,0
135.64799,2.46208,81.33762,0,0
135.748,2.46188,81.32204,0,0
135.84801,2.46167,81.30515,0,0
135.948,2.46146,81.28285,0,0
136.048,2.46104,81.25704,0,0
136.14799,2.46062,81.22744,0,0
136.248,2.46021,81.19153,0,0
136.34801,2.45979,81.15062,0,0
136.448,2.45917,81.10449,0,0
136.548,2.45854,81.05125,0,0
136.64799,2.45771,80.99151,0,0
136.748,2.45708,80.92293,0,0
136.84801,2.45625,80.8512,0,0
136.948,2.45542,80.78596,0,0
137.048,2.45458,80.72298,0,0
137.14799,2.45396,80.6668,0,0
137.248,2.45333,80.61756,0,0
137.34801,2.45292,80.57451,0,0
137.448,2.4525,80.53958,0,0
137.548,2.45208,80.51146,0,0
137.64799,2.45187,80.49062,0,0
137.748,2.45167,80.47401,0,0
137.84801,2.45146,80.46095,0,0
137.948,2.45125,80.44835,0,0
138.048,2.45104,80.43654,0,0
138.14799,2.45104,80.42839,0,0
138.248,2.45083,80.41827,0,0
138.34801,2.45063,80.40686,0,0
138.448,2.45042,80.39352,0,0
138.548,2.45021,80.38036,0,0
138.64799,2.45,80.36831,0,0
138.748,2.44979,80.35056,0,0
138.84801,2.44958,80.33326,0,0
138.948,2.44938,80.31499,0,0
139.048,2.44917,80.29261,0,0
139.14799,2.44875,80.26882,0,0
139.248,2.44854,80.24269,0,0
139.34801,2.44813,80.21462,0,0
139.448,2.44771,80.1825,0,0
139.548,2.44729,80.14999,0,0
139.64799,2.44708,80.11725,0,0
139.748,2.44667,80.08184,0,0
139.84801,2.44604,80.04727,0,0
139.948,2.44563,80.00801,0,0
140.048,2.44521,79.96683,0,0
140.14799,2.44458,79.92069,0,0
140.248,2.44417,79.87816,0,0
140.34801,2.44375,79.83829,0,0
140.448,2.44313,79.79938,0,0
140.548,2.44271,79.76286,0,0
140.64799,2.44229,79.72996,0,0
140.748,2.44188,79.69682,0,0
140.84801,2.44167,79.66722,0,0
140.948,2.44125,79.63926,0,0
141.048,2.44083,79.60773,0,0
141.14799,2.44042,79.57732,0,0
141.248,2.44021,79.55032,0,0
141.34801,2.43979,79.52243,0,0
141.448,2.43937,79.49512,0,0
141.548,2.43917,79.46833,0,0
141.64799,2.43875,79.44023,0,0
141.748,2.43833,79.41125,0,0
141.84801,2.43792,79.37926,0,0
141.948,2.4375,79.34569,0,0
142.048,2.43729,79.31506,0,0
142.14799,2.43688,79.28415,0,0
142.248,2.43646,79.25024,0,0
142.34801,2.43604,79.21717,0,0
142.448,2.43542,79.18055,0,0
142.548,2.435,79.13388,0,0
142.64799,2.43438,79.08032,0,0
142.748,2.43375,79.02565,0,0
142.84801,2.43292,78.97256,0,0
142.948,2.43229,78.9174,0,0
143.048,2.43167,78.85883,0,0
143.14799,2.43083,78.79407,0,0
143.248,2.43,78.7258,0,0
143.34801,2.42917,78.65225,0,0
143.448,2.42813,78.57852,0,0
143.548,2.42729,78.50689,0,0
143.64799,2.42646,78.43961,0,0
143.748,2.42583,78.38204,0,0
143.84801,2.42521,78.33537,0,0
143.948,2.42479,78.30224,0,0
144.048,2.42458,78.27724,0,0
144.14799,2.42417,78.25662,0,0
144.248,2.42396,78.24098,0,0
144.34801,2.42375,78.22786,0,0
144.448,2.42354,78.21533,0,0
144.548,2.42354,78.20608,0,0
144.64799,2.42333,78.19861,0,0
144.748,2.42313,78.19001,0,0
144.84801,2.42313,78.18331,0,0
144.948,2.42292,78.17622,0,0
145.048,2.42292,78.1669,0,0
145.14799,2.42271,78.15947,0,0
145.248,2.4225,78.14751,0,0
145.34801,2.42229,78.13255,0,0
145.448,2.42208,78.11777,0,0
145.548,2.42188,78.09866,0,0
145.64799,2.42146,78.07323,0,0
145.748,2.42104,78.0453,0,0
145.84801,2.42063,78.00927,0,0
145.948,2.42021,77.96493,0,0
146.048,2.41958,77.91626,0,0
146.14799,2.41896,77.86118,0,0
146.248,2.41813,77.80333,0,0
146.34801,2.41729,77.73111,0,0
146.448,2.41625,77.65447,0,0
146.548,2.41542,77.57956,0,0
146.64799,2.41458,77.50916,0,0
146.748,2.41375,77.44635,0,0
146.84801,2.41313,77.39522,0,0
146.948,2.41271,77.35008,0,0
147.048,2.41229,77.31526,0,0
147.14799,2.41188,77.29094,0,0
147.248,2.41167,77.2757,0,0
147.34801,2.41146,77.25873,0,0
147.448,2.41125,77.24737,0,0
147.548,2.41104,77.23965,0,0
147.64799,2.41104,77.22995,0,0
147.748,2.41083,77.22208,0,0
147.84801,2.41063,77.21238,0,0
147.948,2.41063,77.20522,0,0
148.048,2.41042,77.19647,0,0
148.14799,2.41021,77.18359,0,0
148.248,2.41,77.17327,0,0
148.34801,2.41,77.1619,0,0
148.448,2.40979,77.14507,0,0
148.548,2.40937,77.12559,0,0
148.64799,2.40917,77.10185,0,0
148.748,2.40875,77.07478,0,0
148.84801,2.40833,77.0451,0,0
148.948,2.40792,77.01006,0,0
149.048,2.4075,76.97526,0,0
149.14799,2.40708,76.9381,0,0
149.248,2.40667,76.89943,0,0
149.34801,2.40604,76.86082,0,0
149.448,2.40563,76.8232,0,0
149.548,2.40521,76.78439,0,0
149.64799,2.40458,76.73542,0,0
149.748,2.40396,76.68645,0,0
149.84801,2.40333,76.64129,0,0
149.948,2.40292,76.59824,0,0
150.048,2.4025,76.55847,0,0
150.14799,2.40208,76.52287,0,0
150.248,2.40167,76.49213,0,0
150.34801,2.40125,76.46324,0,0
